episode,avg_reward,avg_v,episode_time,distance_traveled,avg_angle,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings
140,-26.926983401968858,1.2115483,17.138,1.8198774e-13,93.6389633214686,14.037229403985902,26.080955014911694,"[ 14.727006  16.028414  22.759893  29.333044  50.968983  70.47354
 117.075294  94.19736 ]"
141,0.5311084902409343,3.2005873,17.179,5.4144425,124.75640666422086,25.349215016480215,14.876799817240682,"[ 60.572536  92.555756 122.86714   71.3743    37.77033   21.162148
  16.856115  15.365625]"
142,-9.529911900472916,2.8520322,17.213,2.542115e-13,123.66490616276607,25.979521713772563,14.207276871877312,"[52.89049  63.708565 61.124256 44.171062 40.933937 44.216747 22.763477
 16.477137]"
143,-25.770558843388105,1.3880043,17.344,5.426879,135.7569328062006,15.104074212544461,24.98837285305966,"[ 13.917019  16.691032  19.73104   26.805075  45.79217   90.2494
 114.63556  121.23628 ]"
144,-6.518053527137384,2.986586,17.398,2.0495186e-13,148.22473634330677,23.491107162792247,16.668590338849857,"[40.29287  62.24884  49.47648  73.18722  89.64714  57.11378  38.806194
 19.191648]"
145,-18.451707478725233,1.8460238,17.457,2.4542027e-13,97.33193162901827,14.39559397438367,25.806438314599923,"[ 15.064483  16.518713  20.726019  32.887886  59.134823  65.224884
  87.94336  159.25958 ]"
146,-7.1954908709793575,2.5463953,17.584,2.542115e-13,106.89264733987469,15.439477165274386,24.69969955117746,"[ 16.20252   19.199614  25.494507  49.07032   85.102974 103.68428
 111.37769   65.507744]"
147,-14.693074851706877,1.4960043,17.683,1.1718571e-13,186.36981202297738,26.250590192131938,11.62059487105701,"[ 47.142494  83.839485 132.3375    82.346756  70.17664   50.006798
  17.50478   46.667377]"
148,-18.357962104805942,2.239074,17.742,5.684342e-14,135.5428448383596,22.72754717714075,17.433321433360835,"[ 36.564472  53.864666 126.711464  96.29864   71.946686  34.87127
  23.894186  19.27587 ]"
149,-34.563704733101744,2.0047913,17.801,1.1368684e-13,70.00007366576854,14.426036529328059,25.818070968335,"[15.180374 16.82117  20.44611  32.300453 45.02027  64.734116 77.92833
 93.00615 ]"
150,0.3266714901347141,3.1042547,17.983,4.19569,156.35228489497757,9.871393973070555,27.56244799303166,"[20.973675 15.081442 14.347863 15.866121 18.69966  25.440336 42.772232
 40.079258]"
151,-5.7766522465170524,2.5895224,18.059,1.2710575e-13,125.84830400536353,26.360937840062505,13.625506614799445,"[31.873573 55.815624 75.57814  68.99618  91.66355  91.39568  17.946222
 14.756057]"
152,-39.48254520006967,1.5153848,18.15,1.7975468e-13,88.1354693205068,20.06500171099703,20.096094011339556,"[ 74.894714  87.079834 136.48672   60.11358   58.350834  55.90885
  64.049385  45.80214 ]"
153,0.42718472116276623,2.2790117,18.309,1.1368684e-13,124.72872523843577,17.83405747204883,22.39456104546824,"[26.122072 27.558298 29.101505 41.945194 58.046078 76.93983  65.03623
 61.93934 ]"
154,0.9616943210759683,4.8603497,18.381,1.1718571e-13,186.1183745328405,17.896761977327788,22.29343947855224,"[39.73432  50.660168 49.86539  67.333015 92.8735   97.31223  48.102577
 29.420069]"
155,-6.158947713930514,3.6360211,18.44,2.542115e-13,127.02541738702183,14.80800892349102,25.372815870987427,"[ 16.562239  19.831001  27.601627  49.225105 115.86413  100.16777
 108.173935  84.58773 ]"
156,-28.60830541729625,0.9447793,18.609,7.5222,83.35410545013333,14.22967303474951,25.927551490978562,"[17.433426 17.124487 19.629747 30.38752  65.834404 60.783295 56.127125
 83.83712 ]"
157,-10.636705896615943,2.6400156,18.655,1.3598125e-13,78.7886977479195,14.280449879654718,26.011027974753816,"[ 15.803245  17.184608  22.998661 100.24997   45.990444  49.354336
  65.45291  110.8818  ]"
158,-29.26977042058715,1.1700742,18.724,1.4210855e-13,160.44135402727875,16.83329915687022,23.24364126661471,"[ 21.960243  22.788364  47.788025  91.61432  108.461716  64.07475
  67.61713   56.10138 ]"
159,-4.4766549269848595,3.2408257,18.879,9.099387e-14,112.13241429312976,13.124011797010999,27.03696329886096,"[ 13.82752   18.150517  25.984528  32.08366   44.80213  140.35822
 150.42755   70.36116 ]"
160,-15.356176314747291,2.645136,18.97,1.6077747e-13,74.40450030759428,25.47662533972568,14.68459057311201,"[54.994896 69.657845 82.73161  66.61229  51.735973 24.410208 17.794426
 21.082836]"
161,-17.981693893522394,3.0605204,19.056,1.1368684e-13,169.8826921181183,20.904264144515533,19.312520209836823,"[ 25.030197  32.096172  51.217854 100.11612  125.20935   98.523766
  40.280373  27.078924]"
162,0.4975136679717247,2.9914415,19.104,3.0685247e-13,183.58600729561806,25.301693711805623,14.834479189652287,"[ 42.24878   84.351875  65.471504 107.55242   67.51247   41.79429
  28.841461  16.68927 ]"
163,-4.678423283204396,4.537238,19.23,1.1368684e-13,100.37918756601381,16.303682690612533,23.874328668504813,"[45.54668  57.48221  60.558113 68.806076 85.942986 87.61797  57.91717
 36.744545]"
164,-37.97160458169579,1.0403333,19.304,8.526513e-14,164.04344347248744,23.560509470451034,16.151889877336583,"[115.05934   66.89825   83.65174   50.955032  51.89664   21.382687
  18.402908  18.448954]"
165,-21.070995555612928,2.554091,19.392,8.526513e-14,225.00218399491996,12.158572307096177,25.301140573511596,"[ 16.341692  32.232853  43.3521    66.336876  78.034546 108.71944
  74.840775  44.114613]"
166,-23.604265836719723,0.98451173,19.552,1.6077747e-13,188.87967421008162,27.501664833535433,12.576268229912104,"[108.60289   81.72526   63.62092   44.494034  19.659279  14.912198
  13.713164  14.72281 ]"
167,-14.837347074076702,3.1996217,19.641,1.2710575e-13,112.4727997529622,16.938463769051847,23.169995932358834,"[23.033297 26.864513 43.463795 64.13881  77.10971  72.905205 51.98744
 31.50521 ]"
168,-4.924021749974807,2.0659323,19.758,1.2141759e-13,138.62718481973337,16.731439925031758,23.618190646446273,"[19.84041  27.388857 42.444553 60.587883 72.39258  75.970146 58.78441
 42.644146]"
169,-19.37270224535029,3.2292821,19.911,1.2021619e-13,118.73401998236804,19.935941577055292,20.262166743660938,"[30.220905 30.258482 58.02028  48.0023   64.170685 59.823456 41.724926
 30.066185]"
170,-3.64520386830286,1.4188055,19.985,8.4688635,86.78572482329884,26.36681720580928,13.807497774928976,"[60.080685 54.4442   50.801376 48.238163 62.576984 42.982956 24.322958
 15.985831]"
171,-26.371336826666422,1.206011,20.084,1.6077747e-13,135.70634600633346,24.90170312964549,15.388268498217899,"[89.58422  98.549446 81.045784 64.774025 45.060574 20.94264  17.003176
 16.124214]"
172,-4.289103919491461,2.2047608,20.226,6.9261394,79.63443800068644,17.132011122488404,23.190688758658435,"[21.404446 28.725687 53.4781   71.748764 60.63845  55.207    47.4989
 88.409164]"
173,-9.345956981908303,1.866182,20.291,4.2632564e-14,125.43846305363532,26.696348841930227,13.52228718439024,"[90.500595 66.40971  50.008823 76.913315 63.64934  25.375536 24.797173
 18.938847]"
174,-12.106120331433342,2.6317785,20.362,1.3406493e-13,275.7154036264462,18.695550112331816,17.30184672988465,"[ 50.92206   24.438816  51.338696  44.876194  68.01492   75.234085
  82.75879  102.99397 ]"
175,-29.65403921792584,1.4638314,20.453,1.6077747e-13,78.11854829071433,14.963708004636715,25.197948737420838,"[ 16.468904  21.374653  33.739307  58.50447   53.3429    74.037834
 115.675354  94.073746]"
176,-9.125271727499804,1.6979735,20.59,7.1054274e-15,61.30918020235818,12.605640447358272,27.73615403893946,"[13.495805 14.056247 16.335793 21.667624 34.95788  62.78642  57.802177
 67.16173 ]"
177,-41.98617707137999,1.1908609,20.645,1.1457157e-13,48.50682577101926,15.38332331528605,24.767391119810913,"[54.57639  31.64342  24.464947 31.034077 30.214111 22.605938 29.115385
 41.820484]"
178,-19.47133245473344,1.9990747,20.732,1.6077747e-13,58.75932640476902,24.763774105817085,15.450770701208585,"[ 58.51325  102.68774  107.68442   83.57593   53.464752  30.756414
  20.76255   17.165442]"
179,0.7443393874343706,3.5723493,20.783,4.8432097,160.6007787306456,23.1977174592781,17.026660192846396,"[43.762634 47.02267  65.78368  86.19622  64.01349  45.239487 22.837101
 19.111057]"
180,0.5860895411554483,2.0904722,20.917,2.842171e-14,97.81451130289211,23.12112098242172,17.010650944725036,"[36.79628  32.3101   46.768757 58.046013 66.45255  74.55323  59.842083
 28.265894]"
181,0.51212632231007,3.6280818,20.978,25.33089,72.71793249562225,25.271081494906014,14.987013185537622,"[ 43.24207    51.667698   75.406525  123.79652    96.95161    26.120188
  18.242716   15.6874275]"
182,-1.945907623184543,3.9670608,21.077,1.2789769e-13,140.483389774573,17.194850431499024,22.947694812267102,"[ 20.915094  27.488123  50.847034 101.01078  107.03578  101.5565
  62.865944  38.763134]"
183,-19.463046627439535,1.1022265,21.235,2.608766e-13,72.08186082351779,12.237963992335942,27.935718894968744,"[13.582894 15.373703 29.789139 50.142204 83.88781  84.544785 94.96914
 81.954155]"
184,-13.198573609366068,2.6678836,21.33,1.4210855e-14,208.48631407974932,20.891218686635437,19.204057998297934,"[35.365192 36.63683  45.737568 50.61267  53.34176  68.47332  61.60757
 49.26194 ]"
185,-7.99088432594142,1.6761594,21.399,3.5527137e-14,155.09403083410444,15.104585023095568,25.068342841793932,"[16.762327 20.532995 35.302185 49.48519  55.519463 60.54463  53.67969
 42.89331 ]"
186,-13.799148125818805,2.693603,21.611,1.1368684e-13,77.67836608404697,19.493833522437722,20.681974996416148,"[ 26.819883  44.3824   105.86234  115.68215   95.00463   62.20304
  35.063286  25.301182]"
187,-6.591677176924418,3.7217417,21.686,1.4210855e-14,148.1724840405568,18.70246075494907,21.437509679279415,"[ 22.251131  28.242237  43.46207  107.66582  140.96841   95.04439
  48.561817  33.721012]"
188,-7.343822877356413,2.0356135,21.733,2.0495186e-13,134.8900096162358,25.796601960257387,14.423345472910215,"[67.97408  79.08123  76.97783  58.59867  34.631176 30.823881 16.123758
 13.158545]"
189,-30.748490392880026,1.3070242,21.78,2.3437141e-13,143.87975388730115,24.426249860765015,15.671731204019625,"[82.86     91.803276 83.51762  35.68812  22.117912 17.817516 17.207794
 19.258316]"
190,0.4381296868910737,3.0755072,21.931,4.384113,101.33580368630571,30.36074803506746,10.008011690240178,"[63.43255  89.51317  68.89909  70.386665 56.219856 36.13548  20.15385
 15.065021]"
191,-6.775426624571007,2.295401,21.97,1.7245305e-13,47.821518492475434,12.325455864860404,27.866801013676707,"[13.724759 19.182535 40.11853  37.604374 23.007107 29.419775 47.27081
 67.70393 ]"
192,-18.46753704234886,2.2181287,22.036,2.9296427e-13,72.3928976426428,26.694882241594293,13.539491134452717,"[104.34369  105.750046  79.12485   47.656456  28.194668  18.220161
  15.013719  12.824266]"
193,0.49373462403104296,2.7556837,22.09,6.0462847,90.22211545759842,25.976211536629755,14.241908203658731,"[ 50.928246  95.794304 164.57489  107.82365   44.803673  56.96271
  17.711334  15.198473]"
194,0.7754062778015269,4.521014,22.221,42.795113,78.15487409681214,25.821237817198067,14.41260803414991,"[41.558563 69.53518  94.2297   87.89288  69.729614 34.98667  20.352842
 16.347376]"
195,-10.614150948361974,2.1995308,22.294,1.2710575e-13,92.80886725947057,18.648561769045724,21.534631577410476,"[27.636145 53.974476 74.83811  82.09287  84.79262  69.69738  64.725655
 40.845688]"
196,-21.544575382616372,1.812482,22.402,6.072472,127.42332547005152,21.8752407760088,18.33814427984692,"[34.439434 48.566708 70.31917  68.462326 67.7195   71.2637   51.68079
 39.482616]"
197,-28.816671984706268,1.4394785,22.458,5.13815,76.46947913217915,16.6131553265612,23.549724537557864,"[ 18.667997  22.621742  36.8507    68.061615  86.646675 106.47179
  59.029762  56.85046 ]"
198,-14.9247316136414,2.1475024,22.588,1.2710575e-13,88.68738056005239,24.669834199854943,15.519713490991526,"[ 90.34286  136.1883    83.31908   43.549988  45.41318   25.417372
  18.286152  16.478832]"
199,-7.932755433855849,2.507199,22.633,5.684342e-14,171.88256884951224,26.346978716435856,13.977568636347923,"[57.386112 69.58092  61.568172 41.576015 36.761566 28.084435 33.919285
 25.713816]"
200,0.33351570208826425,2.7588027,22.673,1.1368684e-13,90.1575582615226,13.142525520582632,27.06367551876747,"[12.653091 15.900703 21.452082 39.296528 41.84295  30.322943 47.035034
 85.7554  ]"
201,-16.156910114011364,1.9709067,22.814,5.7132335,115.4784358897054,14.463552288025287,25.82595757718572,"[ 15.232812  16.810305  45.7711    34.43392   47.96522   86.16246
 108.223724  79.070435]"
202,-9.739813007453813,3.6797874,22.887,2.6443265e-13,78.25173270660919,21.84348625026967,18.123127612219434,"[59.45076  84.92754  76.85309  93.77993  84.700935 61.10818  30.722477
 22.67697 ]"
203,-3.6256655859869826,2.1625624,22.981,7.643118,212.53503767620546,22.00100238798502,17.75292646119988,"[30.643023 35.697193 37.430103 36.18791  54.39047  92.117455 70.555855
 35.86354 ]"
204,-16.14865836058065,1.6796626,23.102,2.759249e-13,110.21236908439757,15.855388689649281,24.26692648379748,"[16.778568 19.438334 26.4708   47.35422  40.596943 49.237186 67.74015
 83.271324]"
205,-8.21196562387315,6.025968,23.183,1.2710575e-13,95.83065341675756,19.56247960687017,20.62522316771889,"[23.582626 38.88448  95.385895 98.11454  81.59187  60.33266  70.34997
 33.5082  ]"
206,-6.744376616337177,2.3235495,23.225,4.2632564e-14,77.17488720609701,16.475041290656737,23.667983093733124,"[ 18.361448  21.3836    29.246826  51.558735  88.32768  106.284676
  45.47066   37.016228]"
207,-6.739973688530645,2.2146442,23.353,5.307794,295.77957705715255,13.5372592829423,26.71099189580044,"[ 14.355276  31.896     41.016907  29.274715  43.34533   92.89715
 108.81688   84.092   ]"
208,-28.08558950302376,0.9804269,23.427,1.1368684e-13,173.48263058901586,14.220014443574547,25.804264367459,"[38.165703 16.676678 17.583647 94.57689  95.60074  46.207916 71.550186
 67.52437 ]"
209,0.42723590486021545,2.2537427,23.476,6.7998433,211.24644849572968,14.896173309421,25.630096039964943,"[ 16.86987   20.434578  32.15697   41.528442  81.28503   55.079945
  64.56827  106.11439 ]"
210,-10.730156972669894,2.298465,23.511,2.3437141e-13,182.1882951398743,26.883995363463402,13.357487936790974,"[61.868034 35.924618 26.968693 33.026077 44.29059  18.846376 15.790571
 16.09016 ]"
211,-15.53681967459687,3.3838563,23.656,8.526513e-14,106.76867583713967,13.437901109292374,26.699627553011943,"[ 14.526327  17.219791  24.748093  47.867775  79.122894 105.12944
  76.894745  51.539845]"
212,-26.536912115176342,1.2812905,23.694,2.4382353,190.11606960545475,15.64929254701871,24.38675351399361,"[67.91693  23.218122 20.642326 24.576405 40.38483  72.339035 38.99404
 39.545826]"
213,-6.94516219712656,5.9526014,23.77,2.734436e-13,168.509087403068,25.68617918244038,14.404856940995273,"[ 34.530857  50.92495   80.203    141.85023  117.10373  105.24993
  30.757051  31.305946]"
214,-5.435310344591682,3.5253677,23.908,2.542115e-13,116.0645069686236,20.75853374009594,19.407166376501227,"[53.25803  56.48242  52.71459  81.46367  64.8571   41.976593 30.290665
 28.244673]"
215,0.3740317552834819,2.4752762,24.003,5.684342e-14,141.70528119681714,27.55061484108984,12.587538987067479,"[36.631573 56.24342  55.21462  52.623455 46.161236 37.814564 34.994915
 34.521637]"
216,-8.650284596312984,2.913584,24.039,1.1368684e-13,51.318461121643786,14.588800335767933,25.64652183954154,"[15.951965 18.488564 26.42705  49.15829  63.690617 71.43253  65.855415
 78.20129 ]"
217,-5.907414250059904,3.2927759,24.124,2.842171e-14,87.0616823267312,25.036681145015425,15.200511233456231,"[34.16736  48.248043 81.531235 99.298    83.86515  39.209904 20.328695
 16.572794]"
218,1.2800385028281367,7.0384293,24.291,6.8735228,96.06432694723217,15.982262302266482,24.166482624329415,"[ 19.535011  27.701185  69.21208  125.11727   89.89466   78.19835
  48.308903  32.625713]"
219,0.4788846509539487,2.7375393,24.338,1.3796245e-13,146.27929871384612,13.746584599471277,26.41085007755107,"[ 14.106732  14.867725  17.371685  23.11042   45.00139  104.227585
  92.091095  55.12372 ]"
220,-4.277262637041362,2.6413763,24.411,1.3406493e-13,135.70589763017668,18.030750439098483,22.14301335423054,"[ 20.645922  24.968607  34.61801   66.492836  99.2855   112.05028
  69.31657   40.081696]"
221,-23.178214186251218,1.5022669,24.568,3.963794,79.8446999202664,15.073111549036522,25.012713154685933,"[18.710484 24.813215 34.118446 50.419003 79.11506  50.026516 40.483715
 70.56517 ]"
222,-20.539240100524253,1.7326267,24.637,1.4210855e-13,55.27092621280119,24.160973161739978,15.922114868304867,"[60.156128 76.03951  77.060524 66.04299  51.251167 24.215446 19.072199
 17.167189]"
223,0.30712437676976456,2.3309913,24.68,1.1368684e-13,179.1383885236251,15.225283106620157,24.930169984545742,"[17.231628 19.43829  27.892765 74.990486 63.346474 60.47809  47.886497
 52.590508]"
224,-21.38475068481396,1.2688977,24.847,2.4161066e-13,111.48312096926746,14.981892595426453,25.341734986652895,"[ 15.401879  31.961864  23.753513  33.500217  64.62677   91.20535
 107.85026   81.50261 ]"
225,0.39560399317918726,2.3958137,24.894,5.8627553,82.6954282199334,14.32426499560614,25.806988625695567,"[ 15.9508    45.67481   86.01738   89.338745 102.70385   75.99743
  50.299644  63.620983]"
226,-5.960376806536524,3.4547338,24.949,1.2409095e-13,50.3827125328793,24.288625280582874,15.874557557980081,"[ 33.45408   44.877125  58.63868   83.61234  101.50345   61.211124
  23.727882  17.816795]"
227,-41.11595375333955,0.78213835,25.051,1.6077747e-13,132.3546720049822,16.21885736271931,24.060911839438006,"[20.509817 31.57342  42.464603 41.178528 56.093044 77.14016  69.98831
 62.942413]"
228,-8.861877206238828,2.2903187,25.177,1.6077747e-13,161.83315493341854,27.276068192819547,13.008028080222145,"[ 75.22089  117.17596   44.19707   26.451113  29.309792  31.960773
  40.07811   15.057914]"
229,-17.813156664335136,2.8311117,25.223,3.0212692e-13,94.04678146535862,13.894343272862336,26.328144498879656,"[ 13.316316  13.919629  19.031563  29.531221  52.00005   38.560215
  89.67696  149.36179 ]"
230,-22.285211582980867,2.6518066,25.301,4.537776,127.43696351653648,16.81221935413189,23.397066016632188,"[ 17.758978  20.770508  28.655916  53.156406 120.56499  126.715935
  66.49693   35.25559 ]"
