frame,game_cnt,time,v,ey,ephi,s,reward,reward_component0,reward_component1,reward_component2
12372,252,646.8,0.8,-0.7660458643778971,-0.3862568471703991,7.102164244979957e-14,0.060313124060244305,0.04943056076323499,0.010882563297009318,0
12384,252,646.89,1.0545454545454545,-1.1627021007334721,-0.5236961026078304,7.102164244979957e-14,0.09037636624655188,0.07475304883483028,0.015623317411721604,0
12396,252,647.01,0.7272727272727275,-1.3765073393367646,-0.503135043547883,7.102164244979957e-14,0.10481234495108796,0.08971829364465148,0.015094051306436488,0
12408,252,647.11,1.018181818181818,-1.7030527228994268,-0.5265000263300665,7.102164244979957e-14,0.12619197965766585,0.11057232649502488,0.015619653162640978,0
12420,252,647.2,1.454545454545455,-2.0497866259450035,-0.5994971570534884,7.102164244979957e-14,0.15053911032040398,0.13290371541267057,0.017635394907733404,0
12432,252,647.29,2.0363636363636375,-2.612224438685889,5.56179926201486,7.102164244979957e-14,0.0020126912031000477,0.16895341251722804,-0.166940721314128,0
12444,252,647.38,2.472727272727274,-3.312686660083664,5.535801358396277,7.102164244979957e-14,0.048305356805568994,0.21446576930175482,-0.16616041249618582,0
12456,252,647.48,3.563636363636366,-2.0106638957641514,5.503541794320373,6.468711097034309,-0.0370421725470412,0.1284914469078181,-0.1655336194548593,0
12468,252,647.57,4.072727272727276,-2.912878046540168,5.449518067049944,6.468711097034309,0.023551983662122855,0.18703752567362117,-0.1634855420114983,0
12480,252,647.67,4.83636363636364,-3.985354303548041,5.424165560685022,6.468711097034309,0.0938631083012677,0.25658807512181836,-0.16272496682055065,0
12492,252,647.75,5.781818181818187,-5.282098807439405,5.4216326357367555,6.468711097034309,0.17818250356694865,0.340914865966472,-0.16273236239952338,0
12504,253,647.91,0.14545454545454548,-0.0019393939393181096,-0.07942019041618709,7.703378705833963e-14,20.08645963296766,-0.0,0.0864596329676604,20
12516,253,648.0,0.18181818181818185,-0.0639986348246661,-0.09122056580404436,7.703378705833963e-14,0.006640537224328084,0.0039039202502067533,0.0027366169741213308,0
12528,253,648.1,0.40000000000000013,-0.1386477083080359,-0.11483101028851417,7.703378705833963e-14,0.012044135132760751,0.008510871649758039,0.003533263483002713,0
12540,253,648.18,0.6181818181818185,-0.2840859103685055,-0.14128467769114472,7.703378705833963e-14,0.021700117615363376,0.01772597921934405,0.003974138396019326,0
12552,253,648.27,1.7818181818181829,-0.660813472492866,-0.31626922099181254,7.703378705833963e-14,0.04957183598152864,0.04069382428770796,0.00887801169382068,0
12564,253,648.36,3.163636363636366,-1.4317099105195532,-0.5927834637280718,7.703378705833963e-14,0.10611848238239471,0.0892806614900212,0.01683782089237351,0
12576,253,648.46,4.181818181818185,-2.586248126628037,5.470908346393266,7.703378705833963e-14,-0.00045822799087280597,0.16366902240092515,-0.16412725039179796,0
12588,253,648.59,5.236363636363641,-2.0835809993270327,5.49388965879033,6.468711097034316,-0.033859416614336946,0.13120925620533622,-0.16506867281967316,0
12600,253,648.67,5.781818181818187,-3.4779514318226656,5.393658410586584,6.468711097034316,0.05960068561113735,0.22157708736479012,-0.16197640175365277,0
12612,253,648.76,5.672727272727277,-4.919034862793286,5.28509996851115,6.468711097034316,0.15724975000463337,0.3163037105097757,-0.1590539605051423,0
12624,253,648.86,6.145454545454551,-6.5760422650230925,5.188125163632652,6.468711097034316,0.26874755723085064,0.42447441418915993,-0.1557268569583093,0
12636,254,649.01,0.8727272727272727,-0.10278779233428162,-0.06762935921258695,7.102164244979957e-14,0.007556823320665554,0.0054399947983094785,0.0021168285223560758,0
12648,254,649.11,2.872727272727274,-0.6486139042314415,-0.03538719495177434,7.102164244979957e-14,0.03902603979521535,0.038136773013643516,0.0008892667815718358,0
12660,254,649.22,3.745454545454548,-1.731747008187943,-0.03831907318922223,7.102164244979957e-14,0.10898092971190718,0.1078313575162305,0.0011495721956766669,0
12672,254,649.34,4.2545454545454575,-3.0177009621593016,-0.10911948137766325,7.102164244979957e-14,0.1949647513173346,0.1916911668760047,0.0032735844413298975,0
12684,254,649.44,4.363636363636366,0.01738450579901643,-0.043931575139879,6.468711097034319,-0.0002270901158204716,-0.0014603805286225221,0.0012332904128020505,0
12696,254,649.55,4.581818181818185,-0.06667592216390966,-0.06648092030802744,6.468711097034319,0.005855079500906915,0.0038606518916660918,0.001994427609240823,0
12708,254,649.63,4.909090909090912,-0.11619951042124092,-0.01879059031276631,6.468711097034319,0.0079523083390839,0.007557012258771589,0.0003952960803123107,0
12720,254,649.74,6.763636363636368,-0.2210815875638229,-0.09948025331129218,6.468711097034319,0.016329443813197106,0.01351050418003114,0.0028189396331659644,0
12732,254,649.83,8.581818181818187,-0.5145136523220755,-0.12668959465125385,13.08789272926808,0.03580172624290724,0.03208204544305238,0.0037196807998548607,0
12744,254,649.94,8.000000000000005,-0.8079759269520277,-0.10450737527576681,13.08789272926808,0.054899633949310626,0.051927387387598854,0.002972246561711773,0
12756,254,650.04,7.709090909090914,-1.1428252174975995,-0.16431553709070368,19.793163628785187,0.0780706863436169,0.07322291377091485,0.004847772572702058,0
12768,254,650.12,6.400000000000004,-1.5621516005874443,-0.21367791190827257,19.793163628785187,0.10697931378678287,0.10073450616053249,0.006244807626250374,0
12780,254,650.21,5.63636363636364,-2.013461473541514,-0.2736587508298669,19.793163628785187,0.13828656148593038,0.1302437621196726,0.008042799366257793,0
12792,254,650.3,5.1272727272727305,-2.487519344870865,-0.29321085617703035,19.793163628785187,0.17016724048754542,0.16162270710645213,0.008544533381093284,0
12804,254,650.39,5.309090909090912,-3.0301204693219854,-0.35476897218859804,26.506601527294166,0.20738515997466112,0.19674209080900318,0.01064306916565794,0
12816,254,650.51,6.109090909090913,-3.6985076094734524,-0.4382869910392544,26.506601527294166,0.25248548677185745,0.239753017302413,0.012732469469444448,0
12828,254,650.61,7.7818181818181875,-4.803887408416551,5.64905419817207,26.506601527294166,0.13939835571392614,0.3092793629058653,-0.16988100719193913,0
12840,255,650.76,0.07272727272727274,0.0,-2.8849439824901695,0.0,0.0864596329676604,-0.0,0.0864596329676604,0
12852,255,650.85,0.690909090909091,-0.12990530539913928,-0.16183066178459926,7.102164244979957e-14,0.012213423454752619,0.00735850360121464,0.004854919853537977,0
12864,255,650.94,1.0545454545454551,-0.4061394708898821,-0.2028172430771229,7.102164244979957e-14,0.03085950888539901,0.02495033922034634,0.005909169665052669,0
12876,255,651.03,1.0545454545454551,-0.763766800318574,-0.21450449170248387,7.102164244979957e-14,0.05498863173282192,0.0485534969817474,0.006435134751074515,0
12888,255,651.13,1.781818181818183,-1.203041517818951,-0.3308847212310324,7.102164244979957e-14,0.0858133233975428,0.0764093787657706,0.0094039446317722,0
12900,255,651.21,2.581818181818184,-1.8893100369976539,-0.6081769975500064,7.102164244979957e-14,0.13783922066004933,0.1204583465816231,0.01738087407842623,0
12912,255,651.31,3.927272727272731,-2.8035706248729193,5.305637064274368,7.102164244979957e-14,0.0189601761108269,0.17915340238992214,-0.16019322627909524,0
12924,255,651.4,4.909090909090913,-2.338512939631263,5.170265739554516,6.468711097034309,-0.008589538637409966,0.14660257634528306,-0.15519211498269303,0
12936,255,651.49,4.945454545454549,-3.7821134734122293,5.178662227890568,6.468711097034309,0.08629754692213606,0.24174146086560508,-0.15544391394346901,0
12948,255,651.58,5.490909090909096,-5.2336771967785785,5.122646727294951,6.468711097034309,0.18283801666014268,0.3367686402568398,-0.1539306235966971,0
12960,255,651.67,7.05454545454546,-7.0891160270944145,4.948307174449539,6.468711097034309,0.3071504911760899,0.45617732832362856,-0.14902683714753867,0
12972,256,651.81,0.5090909090909093,-0.07175506567664204,-0.09115499107313463,7.703378705833963e-14,0.006526035611196721,0.003967920174123343,0.002558115437073378,0
12984,256,651.9,1.5636363636363642,-0.3652374748439953,-0.19357475283341463,7.703378705833963e-14,0.027167223477502216,0.021359980892499776,0.005807242585002439,0
12996,256,652.0,1.7454545454545463,-0.8681738691992777,-0.26043445396500564,7.703378705833963e-14,0.062088479886927304,0.05436253042650491,0.007725949460422398,0
13008,256,652.08,2.654545454545456,-1.5284296050706838,-0.26910896092959025,7.703378705833963e-14,0.1044516696235577,0.09646470529843829,0.007986964325119424,0
13020,256,652.17,4.727272727272731,-2.69411622158109,-0.30902395067875377,7.703378705833963e-14,0.17877557477536268,0.16950485625500006,0.009270718520362613,0
13032,256,652.26,4.945454545454549,-0.8853108142086686,-0.3618336313337718,6.468711097034316,0.06581825560521021,0.0555529297809477,0.010265325824262511,0
13044,256,652.34,5.927272727272732,-1.6658440031302886,-0.5685956902137206,6.468711097034316,0.1213864725744034,0.10432860186799178,0.017057870706411616,0
13056,256,652.43,5.709090909090913,-2.6821997484524895,5.673404305072317,6.468711097034316,0.0008268438171940284,0.1713628387059933,-0.17053599488879928,0
13068,256,652.54,6.290909090909096,-3.8805869853613104,5.490202956492514,6.468711097034316,0.0831229265565954,0.24849376547727212,-0.16537083892067672,0
13080,256,652.63,7.709090909090915,-5.592697584168766,5.234150445611538,13.087892729268077,0.2001540455167695,0.3578347110851831,-0.15768066556841362,0
13092,257,652.8,0.5454545454545455,-0.03199967601424001,-0.05289054177514663,7.102164244979957e-14,0.0031955351516245105,0.0013439959414660646,0.001851539210158446,0
13104,257,652.9,1.7454545454545458,0.39532496491046004,0.07280657841872129,7.102164244979957e-14,-0.024986487585513296,-0.023150711781351193,-0.001835775804162103,0
13116,257,653.0,1.8181818181818188,0.9759744250862576,0.03511821860207265,7.102164244979957e-14,-0.06226786725644999,-0.06121432069838781,-0.0010535465580621794,0
13128,257,653.09,1.8909090909090915,1.5538031536847257,0.06991625346461072,7.102164244979957e-14,-0.10147295203694946,-0.09928855096079957,-0.002184401076149891,0
13140,257,657.37,2.2545454545454553,2.2534956335083396,-0.005220475494552623,7.102164244979957e-14,-0.14454556334407348,-0.14470217760891005,0.00015661426483657868,0
13152,257,657.48,2.2181818181818187,2.968775953703207,0.0005488783334905989,7.102164244979957e-14,-0.19213935741367327,-0.19203631696464016,-0.00010304044903310493,0
13164,257,657.58,2.1818181818181825,0.34367521594206496,0.004839144262681838,6.468711097034309,-0.02318691867708106,-0.02260853583454477,-0.0005783828425362891,0
13176,257,657.67,2.327272727272728,0.31145493187464623,-0.15109900922102604,6.468711097034309,-0.01708021466445854,-0.021093850344078246,0.004013635679619707,0
13188,257,657.76,2.400000000000001,0.11750414500198485,-0.3527051411068798,6.468711097034309,0.000949622445578906,-0.00919967283220735,0.010149295277786257,0
13200,257,657.85,1.854545454545455,-0.14258447205471803,-0.43934595963344414,6.468711097034309,0.02120261928063164,0.008022240491628314,0.013180378789003324,0
13212,257,657.93,0.8727272727272725,-0.3399945006953121,-0.41884557891778007,6.468711097034309,0.03438030385540232,0.021814936487868915,0.012565367367533402,0
13224,257,658.02,0.9090909090909088,-0.45702467342275016,-0.43348754163682557,6.468711097034309,0.04249619338826277,0.029491567139158008,0.013004626249104766,0
13236,257,658.11,0.6181818181818177,-0.5625556319160626,-0.380188405054235,6.468711097034309,0.048167778441146517,0.03667410871603328,0.01149366972511324,0
13248,257,658.19,0.43636363636363584,-0.6360483722377883,-0.40074942803553304,6.468711097034309,0.053566372393216447,0.04163208218047651,0.011934290212739937,0
13260,257,658.28,0.0727272727272721,-0.6644012710132076,-0.3978002984653215,6.468711097034309,0.05564663992026808,0.04380124658086148,0.0118453933394066,0
13272,257,658.37,0.6909090909090908,-0.6966468853451393,-0.5481807120527304,6.468711097034309,0.0613769311749075,0.04546054581179115,0.015916385363116344,0
13284,257,658.47,0.8727272727272725,-0.8744417484605571,5.438976813819335,6.468711097034309,-0.10733000858168629,0.05654248310156008,-0.16387249168324636,0
13296,257,658.57,0.3636363636363629,-1.038042636098282,5.150910162667886,6.468711097034309,-0.08752919387906269,0.06788251390567401,-0.1554117077847367,0
13308,257,658.65,0.18181818181818096,-1.103192267409436,4.935323724958412,6.468711097034309,-0.07547280088283449,0.07249840137784931,-0.1479712022606838,0
13320,257,658.75,0.1454545454545446,-1.1727317502756933,4.991354677796634,6.468711097034309,-0.07247146085883109,0.07709215187053976,-0.14956361272937085,0
13332,257,658.84,0.18181818181818185,-1.1913938029520987,4.952932828503009,6.468711097034309,-0.07040782854640254,0.07844593148557266,-0.1488537600319752,0
13344,257,658.93,1.0181818181818183,-1.3740751357598577,4.95584793255361,6.468711097034309,-0.059663520233848896,0.08901191774275939,-0.1486754379766083,0
13356,257,659.01,1.3090909090909093,-1.7537827651307847,4.95881085164852,6.468711097034309,-0.03542061232347697,0.11351857684953666,-0.14893918917301363,0
13368,257,659.1,1.5636363636363642,-2.1980618251679913,4.950054923562634,6.468711097034309,-0.006018893715147133,0.14239556709923806,-0.1484144608143852,0
13380,257,659.18,1.454545454545455,-2.6686909126622878,4.935516345329288,6.468711097034309,0.02533805983443249,0.17357806973360398,-0.1482400098991715,0
13392,257,659.27,0.8363636363636362,-3.0336811263415444,4.809891542188499,6.468711097034309,0.05389704499173059,0.19863300464254155,-0.14473595965081096,0
13404,257,659.35,0.3636363636363637,-3.1449496712305756,4.653836292762236,6.468711097034309,0.06708644856077775,0.20705523800641407,-0.13996878944563632,0
13416,257,659.44,0.6909090909090913,-3.314041315138891,4.427422515266436,6.468711097034309,0.08402452007800448,0.21755205772471628,-0.1335275376467118,0
13428,257,659.53,0.47272727272727294,-3.4699446781881065,4.348088024316285,6.468711097034309,0.09779630964821098,0.2282389503776995,-0.13044264072948852,0
13440,257,659.61,0.47272727272727294,-3.610647226728891,4.289252140805704,6.468711097034309,0.10865730677468088,0.23759969395575606,-0.12894238718107517,0
13452,257,659.7,0.40000000000000013,-3.745291127011923,4.259841143474364,6.468711097034309,0.11867164628542934,0.24655517858552312,-0.12788353230009378,0
13464,257,659.79,0.5454545454545457,-3.8633832460119573,4.177442773782142,6.468711097034309,0.1285310101449702,0.25420714986687726,-0.12567613972190705,0
13476,257,659.88,0.5818181818181821,-4.000170662679174,4.118622403811795,6.468711097034309,0.13965690597765745,0.2632155780920113,-0.12355867211435384,0
13488,257,659.97,0.9090909090909097,-4.210776293945245,4.147939465871058,6.468711097034309,0.15212123828653482,0.27655942226266655,-0.12443818397613174,0
13500,257,660.06,1.3454545454545466,-4.481996679758076,4.013477057100652,6.468711097034309,0.1733684480438774,0.2940350765028524,-0.12066662845897498,0
13512,257,660.14,2.1090909090909107,-4.838073638726588,3.9175284448869565,6.468711097034309,0.19899075178302195,0.3168639353027807,-0.11787318351975873,0
13524,257,660.23,2.690909090909093,-5.380466901656173,3.8238776172117346,6.468711097034309,0.23732740372359096,0.352043732239943,-0.11471632851635204,0
13536,257,660.32,1.963636363636365,-5.868646577467812,3.910429798525289,6.468711097034309,0.2679028491384913,0.3848686846974482,-0.11696583555895694,0
13548,257,660.41,1.7454545454545467,-6.273781998514926,3.9596934357030134,6.468711097034309,0.2930832098930144,0.41178703129772126,-0.11870382140470684,0
13560,258,660.61,0.3272727272727273,-0.028120752481274037,-0.10005798762380191,7.102164244979957e-14,0.004104985063210483,0.0012799908108786892,0.002824994252331794,0
13572,258,660.7,0.6181818181818184,-0.15507185803809512,-0.1942612948461817,7.102164244979957e-14,0.0149033000876687,0.009340073520621743,0.005563226567046957,0
13584,258,660.79,0.8000000000000003,-0.39126870715154843,-0.24706211703287861,7.102164244979957e-14,0.0318302657056561,0.02441840219466974,0.007411863510986359,0
